business_id,state,latitude,longitude,stars,review_count,cluster
0RSws84Im4CsZ-W9biXv2g,PA,39.9557436343,-75.1909215376,5.0,9,0
wqR2a0C9j-V823lGL5eeGg,FL,27.9226382013,-82.3172302,2.5,16,2
gZRm5kecOIqpWDv6d4nNag,TN,36.088062,-86.6499713,2.0,19,3
TImtXJJpEJrtC14xVjAFNQ,NV,39.5021830701,-119.8017702086,3.5,387,0
NHpBHlHYekPKsWxw-AOzCg,LA,29.9857902565,-90.2544028128,1.5,18,1
p8GvT9-Y1LAANqeizdJkwQ,AB,53.547993,-113.61743799999999,4.5,9,5
N_z-LD9oPoAXVeX3imHDWg,FL,27.9412694,-82.4834397,4.0,94,3
FNJRhdDIjHjfIUorVAhYLQ,TN,36.192055,-86.61503,3.0,100,5
PoBZX9MFHgedETW30s97VQ,MO,38.4664508435,-90.3051173687,3.5,13,1
FR1xz_cCRWHGn6gZHa1K9g,TN,36.0355262687,-86.790107592,1.5,17,0
O9U5qKQRh2goWjo_LYCfyQ,PA,40.093249,-74.910979,4.5,19,3
2VGO0CW4dlwH7eZUbvPiQQ,PA,40.283209,-75.495073,5.0,25,1
Ym3fWDoXzrmRn5DUmJ1zqQ,LA,29.8745697,-90.0966187,3.5,5,3
tLOLpdlDwiQX8H2xC_cr8g,IN,39.8535784,-86.2450441,3.5,22,3
V3lalRSnNADVCX3d-Qc9aw,TN,36.3785142,-86.4648491,5.0,24,2
gFinYL063c4ASCJujUvKUg,MO,38.7888018,-90.2901815,5.0,13,4
cOSAFwj3NiEYFQpgheCygg,PA,40.16528795,-75.48146047,4.5,32,1
6zEWIsb6Lhr3BeoC3gm1lw,PA,39.8774228729,-75.2405207186,2.5,787,0
LjuVfaLEIqbHF6l8hU-kxg,FL,27.791098,-82.340637,3.0,101,2
yLlMtg6rpJYy46Q-xLClDA,AZ,32.1818056,-110.9766496,4.0,21,0
AdJh_RNF4DpeVWcdy9FDiA,PA,40.1394916,-75.1131703,2.5,35,5
fcd5eppoT90cvrb6O3EG_A,LA,29.949427,-90.0627999,3.0,15,0
nC3Y4xV2xoqOA_fTP0IaLA,IN,39.9157335,-86.2277597,2.5,5,3
U3NcXVw8s3z5eDJ1GoCxjA,FL,27.964792,-82.35964799999999,4.5,38,2
uYBHf5LLq3f7YbBjncQdCg,IL,38.813642,-89.958458,4.0,78,5
ncuEphnQYscOB_KyUUsKfg,MO,38.6558060991,-90.2988099327,3.5,179,0
uWJiesUyImGEPYYxkZ3Tmw,PA,39.9564707,-75.1654783,3.0,109,0
nYsNsyIppe_DTueBha1x9A,FL,27.7697149,-82.6367383,4.0,1427,0
crar2m_9zruzTG8klTG0vA,FL,28.4955646,-82.594446,3.5,10,4
Eqfks4GEn5dsI4ZGiPrCVQ,AZ,32.324063,-110.927315,4.0,557,2
MziuWnUVrnx8R4J4e_QOrQ,LA,29.9693018,-90.0637369,4.5,18,0
iUq9dgzr4cKj-IdjOOxwEQ,FL,27.8954431966,-82.6997489996,4.5,15,0
9w6o_eyKCSNKgMtAuv6KWg,PA,39.9677290083,-75.1406717064,4.0,498,0
Zjg5nixJ-sTr9B6tsDzClw,PA,39.929019,-75.164705,4.0,153,0
QOMnxrPAMZqKZ7liT21CdQ,PA,39.96398,-75.59543,3.5,54,4
dA6ArvvZYNS7NUQ1_v7ngA,AZ,32.2368798,-110.9164353,4.5,43,2
tGhK9G2Q2qIYzlOeqpd1rg,AZ,32.2587646834,-110.8017294808,3.0,8,1
RM2frvRtz5LgdBZEZexRkQ,ID,43.6028922,-116.3539036,4.0,142,2
ZhcVjB2jA5nhzpTKjuR5cA,ID,43.5923261,-116.285445,2.0,6,5
n5WLHgbSdtyTXcwkrzaj9A,FL,27.6891745,-82.7381558,4.0,255,0
Y-UcxAJlx8exuOJARQ4VVQ,PA,39.9132225,-75.2744633,3.5,8,2
WwDQkZQM6g4DNQUPnx69eQ,NJ,39.938278,-74.968234,3.5,23,3
nU6LmqtSI08VMKIibEQRMA,NV,39.404531,-119.748528,3.5,493,4
L3E-e_f-io2kcnT-hDbT4w,DE,39.7729350475,-75.7115038243,2.5,19,0
yR_EfNX8NF_JQTo2LURR4g,AZ,32.3576715195,-111.0443798803,4.0,440,4
ZKat6muoCG6GuDjdPEYnsw,FL,27.976195,-82.532198,4.0,9,3
KU4A_dKaIcYX3QGMptCaFg,FL,28.044349,-82.425547,2.5,43,3
_4A9jOgyQGrkI9me_TmRmw,TN,36.1754292,-86.7883441,4.5,96,1
ha_zdblAV0VfdeOB5cHg-A,IN,39.9789979365,-86.154257765,4.5,264,1
iSRBwYAPsEACZULz72eyWw,TN,36.000467,-86.692314,3.0,58,3
87ufxVV8RjtnLJjwjKG_nw,DE,39.7401428,-75.6910331,2.5,44,0
AmbhpZW_Xc_9ngKgDqpbYw,PA,39.9674367,-75.1673635,4.0,134,0
m5YYujByBbR0Dr5I-MSNKw,FL,27.93861,-82.256762,3.5,96,2
yHsG1SuEtB_pTZ9TjvOxrg,PA,39.9494902133,-75.1642727852,3.0,20,0
J9Bc1bZuxGo2VtAo-txgRA,FL,27.9711033,-82.4543521,4.5,141,3
Yk3f9P3VrW1rBMNtS1iinw,LA,29.9216856,-90.0497561,4.0,23,4
Ln0dbLfCTCW0wdRrkIf7Vw,NJ,39.6331838029,-75.5126652494,4.0,38,4
pjSyV8tcqSDNZYS539K0ew,LA,30.0014606,-90.1599226,4.0,57,2
TtjwEIxnNOygLkTiGXCepQ,FL,28.0549593,-82.3950619,3.5,83,3
RCL0N55jHUe6uzIvTir0ig,FL,28.017644,-82.737823,4.0,107,5
tMXMbeHt6SuBqr6PNHwUaA,FL,27.9959559029,-82.5789812543,3.0,30,3
m1fxjwh0aMbeL_A7XiOcAg,PA,39.9710336,-75.1287016,3.0,21,0
btYaUVUwPnyYIu097l-RSg,IN,39.8291515,-86.2712075,4.0,23,3
KvTCkzu1vyFiqKAPpIpgcw,NJ,39.906929,-74.9370099829,4.0,45,5
hKOH2jIvHB9Xy4S4Gb7-rA,AZ,32.2178160812,-110.8073304899,5.0,6,1
6Gon-iz1NnzPPbwQhIG60A,PA,40.2858395,-75.2638722,3.0,107,5
MGblXmy5R7c8UI-bCoGwWA,ID,43.5774236346,-116.195027297,4.0,67,0
rVGxva6cx2eID4ghDLVHJg,PA,39.9498493,-75.1615489,3.5,545,0
OLa-9kI4kWN37vh74lbYwg,TN,36.104856,-86.868578,4.0,173,1
w25PPU-Jadddy0Lwy6QOnQ,PA,40.2331764,-75.6544025,3.0,10,1
Ue4AxfCmx6RgFxsr2AqjJA,PA,39.988268,-75.1561849,3.0,21,0
tk2kG_HL54lqiue6-pXQdQ,LA,30.035979,-90.025672,4.0,111,5
OuLT0Em6xoWe08SQSdrbKw,FL,27.7703645,-82.7668007,4.0,256,0
8IBVhpwSRtnbUhrNb7W8xg,PA,40.00336,-75.2837,3.0,55,2
2NOCur2ahFs3ypwT3VPNQQ,MO,38.6091624,-90.366873,4.0,13,0
Yz3nncUsY7d_6pGtzZyORw,IN,39.7111914,-86.3760488,3.0,23,0
s5xC3gxk179RV3xtFjFqbw,PA,40.242945,-75.243351,3.5,270,5
mJVNXkfExLzzsXvbaY-ymw,AB,53.5408272,-113.6104159752,2.5,7,5
-mc0GB26tKLQhxKpuR3xUw,PA,39.9524023,-75.1461989,5.0,9,0
XTNu6IrYn_xn05wuqjrxiA,PA,39.9477073,-75.1589797,3.0,75,0
DBIs8znvD-RUy9rFsKiJUQ,NV,39.527958879,-119.8137446318,4.5,38,5
haTgsvCoB2hwLYWnkaw1mQ,FL,27.9741581,-82.7095206,3.0,10,5
S_EYSW6QoJh8cKlj8BhfFA,FL,27.9381795358,-82.3157958846,4.0,241,2
kSglWloGVOI5evbnx8ub5w,PA,39.958068337,-75.2250515272,1.5,26,0
xhAzk9qYpHR-nu_0sZIcWg,PA,39.955365,-75.156627,3.5,198,0
MuQ-irulfi6V8N9Ka6XBHQ,PA,40.0425044,-75.063225,4.0,133,0
QkGOPZD9NoPDiWCQ9ORdSA,TN,36.295603,-86.702109,3.0,46,2
mfuO-dtZqVfLG19MRJLvzQ,TN,36.120222,-86.7745329,4.0,90,1
6cJQb8SEUqti-0S04e9Yow,DE,39.6872432,-75.5849336,3.0,28,5
en9sRChY9wYY9DoRioodNg,IN,39.7971099457,-86.1547100544,4.0,380,5
Qd5FpQhQCQ-OFWATqfcxGw,AZ,32.331401,-111.046929,3.0,71,4
9tNsYGgHUzpUXrecptRXnQ,AZ,32.478134502,-111.0897514039,4.5,53,4
3Mvdk_k1d1RBrWxSx2jRJA,MO,38.5224177612,-90.4721647156,3.5,60,2
7AQ-UCLkyamF2Wg41wsw_g,ID,43.617149,-116.206104,3.5,253,0
_7g89aWLTv3kS5xsNcX8Gw,FL,27.7293412,-82.6390185,3.5,9,0
laqCluTmC5pDvbEkUkbWHg,PA,40.431349,-75.141723,3.5,58,5
GGLtLL7ShmjOjVZSeZfjVA,MO,38.6035444,-90.3863498,4.5,22,0
C-_qY1Ptl7dHLJIKTwFY5w,FL,28.0025422988,-82.7882473805,4.0,117,5
R_8S3Iuhpzoi3nM-xq3kcw,CA,34.4378527777,-119.7271360056,3.5,101,4
oaQvTZjPJLN9OmQ8QOzO6A,PA,39.9281099,-75.3337819,5.0,5,2
zDwZzFcr_utKtIAywd6mLA,AB,53.5173522,-113.4963954,3.5,34,0
kLMhzlzK1b5ohWRMJNmwKw,NJ,40.2461910306,-74.7437981062,2.5,33,0
WwtkBG9pD_n3YY-AKZ3fkQ,NJ,39.994,-74.78825,4.0,36,2
bJISQk6K8e51og2eiBW3ZQ,PA,39.9272601,-75.333647,4.0,20,2
jmMIGhdfmUhrUBghhCAgGA,ID,43.6938292,-116.3406323,4.0,123,4
sV69wy5grX8MAug1gkUKYA,PA,39.8969764709,-75.3113174438,3.0,45,2
AyNciRYmmhHFwGEsMWy_7Q,IL,38.92358,-90.192288616,2.0,7,1
gw_tsYeTXIN25DqqKb1uPQ,AB,53.5701913,-113.469806,4.5,85,3
yiN9dBRcABtQ3FuqodAZbQ,FL,27.904678099999998,-82.4941124,4.0,218,3
pSdCjt0waaO5ftFxtuyEDg,LA,29.9572555,-90.0670177,3.5,150,0
nKgQfX62h5aJJA0m4gMX-Q,PA,40.174129,-74.9875873,4.0,25,3
FLYfQFkSxC5sFOkq_nb8Cw,IN,39.9592223,-86.154627,3.5,16,1
Y1pykNVnghzVSW775FjP1w,DE,39.738605,-75.689325,2.5,25,0
S9ufIJaPSq-Y5bRidcaDWg,MO,38.5772501,-90.4069459,4.5,130,2
5Ubo-2HLRnCCo8Pnq-v-cQ,DE,39.7313962,-75.6422887,4.0,14,2
I9G9ay7SFJGmn2uQcNMpbw,NJ,39.9037468671,-74.9346233904,3.5,9,5
x_b2wweMFSJ3i6SoNtbtDQ,TN,36.14608,-86.8093572,3.0,284,1
8otdLbqik8wxeKaL3kcJvg,AB,53.5553008,-113.4958616,3.5,18,0
3Ym00dQ_oqZ0zunGMLhX3Q,MO,38.7660396711,-90.4945366423,4.0,854,3
gSpHvXhhIk-1dMxeeAId0w,PA,39.9245531,-75.3392648,3.5,39,2
dJ4jKcCq6tWTFIfIOjBtzw,FL,28.1950167,-82.3542125,4.0,233,1
jrSC1bwN2lz9dVBrNTejSg,CA,34.398598,-119.517515,3.5,204,3
83xuDqpGbY0Oua455__ugw,ID,43.5998199,-116.3924727,2.5,11,1
Gk0fyTZJG8_wSQ5SVixF0Q,FL,27.8931662,-82.316568,3.0,41,2
gwbZhtQiQaS8EPwzpTPnTQ,AB,53.5179142,-113.4991839,2.0,14,0
ByTGgZOy9QLWwsPh5RKkfw,ID,43.6008257,-116.3929636,3.5,45,1
wVLJwTaeTlTFr4il0pVJ5g,AZ,32.2220264185,-110.8392515003,4.0,185,1
dB7-TdEG4llXz9HwpMAZPg,TN,36.1603808,-86.7771217,3.5,152,1
xJIUkmrN3_x7KYbKKoCPow,NJ,39.7899743,-74.9267914,3.0,27,5
MECU2_o33t4UMtTefmY-6Q,FL,28.3309227,-82.6861293,3.0,20,4
yvh5qUSAbjMnvYy_HrATdQ,LA,29.8824707836,-90.0219671754,2.5,44,4
W_BhYGYZOAo9KjftlCRskg,ID,43.6206512,-116.3065375,5.0,5,5
sKbljlVu_u5KsjN6xmzrtg,FL,27.9052031,-82.8475288,4.0,86,5
momyNsSDMDk6fR8W-JgqFw,PA,39.9346961,-75.1709317,4.0,28,0
O4mH_WvFA0My7qOxbkAYow,MO,38.6755011,-90.4642284,3.5,166,3
UA3HxLprLSOO9J6l1iR2Cg,CA,34.4218178,-119.6494861,3.5,205,5
zhn28iqIxCTD7hQX7t04gg,NV,39.4734004,-119.7639285,3.5,202,0
gciMEyy9sIcwSMREEvNiXA,AZ,32.2142387,-110.9488241,4.5,358,2
Bk3l4jG0rLvlFLtxnqih0w,IN,39.713807,-86.368221,4.5,110,0
nAnlqsDQiAYN2l6Sk1ezEw,IL,38.3458319,-90.1500921,3.5,15,2
82T3gaeHQNvgHDPdHRScHQ,LA,29.952883,-90.068173,3.5,5,0
szuoqBWGNG-LAoH1Hh4kOw,FL,27.8958721602,-82.243235935,3.0,59,2
dvwm1QCryoaj6pyhkLiRQw,NV,39.4972391504,-119.8016893008,3.5,227,0
SGp9Bg7Y2UCErFMGnbMGWA,IN,39.971932,-86.128384,4.5,150,1
kzT8T2O77qR1GW-2TC4geg,FL,28.0115554584,-82.7900073272,4.5,124,5
ZU6VpnhBBQJ78-zaNXYutw,LA,29.953525,-90.0747497,3.0,5,0
qG-a5ulzynz6l1f-HDe5JA,FL,27.813883,-82.332487,4.0,18,2
8NFGhcRIW7KXD69NlrLasw,IN,39.825159,-86.117572,1.0,14,5
mmSdrb5S0emz3q4kWcIXzA,AZ,32.2066079,-110.9057538,2.5,59,1
KCpO2BB2ib2S2bzMlwPgxA,AZ,32.2077363411,-110.876083,4.5,62,1
rPVmM0aJbC6lU_mnDiZ2Rw,CA,34.4400608,-119.7413536,4.0,213,4
TBh1o90Sc-5vpiuUc8IRUA,LA,30.0208430264,-89.9608357251,5.0,6,5
hMOo98ZQhKM8XvxshvmtNA,PA,39.952385,-75.16525,4.0,29,0
z1N6X6DJxuwvrcPV9miMSQ,MO,38.7499685,-90.4635122,2.5,16,3
EY21LIzWfGgzbJWBfe9l2Q,PA,39.9557501,-75.1819882294,2.5,23,0
5ln4ESCi6mnfTBx4bYr4dw,FL,27.688697,-82.7376101,2.5,623,0
CcaYQDslcBH_PA0wbwZtKQ,TN,36.0465476389,-86.7128331,1.5,17,3
bAYjBiw9R0srkmqLZI6SdQ,MO,38.7011782,-90.3666339,2.5,7,4
nXoNoKkkE_T5u4-3XGw3JA,AB,53.5184790348,-113.4434733428,3.5,14,0
mhhCYSagskopFJNHlV5a9A,PA,40.0179104,-75.0829587,2.5,30,0
wRlOL_SMq_LT2lnTpxvPzQ,PA,39.955275815,-75.2001854442,3.5,120,0
fbFdE_qy_3s3r9h1gxAq0w,NV,39.5401545,-119.7483949,5.0,14,2
tdx972CXnZ1bC80t26s0Mw,MO,38.7673961,-90.4934144,4.5,24,3
o-LnWJfKQRaOcaDrR7KKsw,IL,38.786358251,-89.9502754254,2.0,10,5
vmq2cm0Ayol4toVsL4dZfA,CA,34.4132765,-119.8567759,4.5,187,0
Hx7GFPYqTL6Ws11UJZZwBQ,PA,40.0190627945,-75.6784647414,3.5,5,4
jC98uVsi4j7qacVEV3D8rw,LA,29.9522256,-90.2143676,4.0,21,1
WL-0PLW5IzdnyUHGmiOrgQ,PA,40.1061722,-75.1477113,3.5,159,5
BPCauBeb0Gxk_MP3TnJjhA,AB,53.4454099032,-113.5773172975,3.0,9,5
L7J8aZmdz_DNhEwFb3QnBQ,AZ,32.2514993,-110.7564576,4.0,115,1
ZHe0EmniM0IYEaNQdpfkdQ,TN,36.1749923447,-86.7552929305,4.5,72,1
GvPbGsVTR3gQ0KWH-3Z9Zw,IN,39.8183177,-86.2269832,4.5,8,3
V7dXBEowSa53mOVaDtnj_A,TN,36.178008,-86.777981,3.5,278,1
_mbyKb7uqEzDNcPuV3YFyQ,ID,43.6486943991,-116.2461960688,3.5,45,3
3P-Ytd1kmiuOgEiH_60i3A,AB,53.5805429,-113.4549621,2.0,14,3
fMOUDgXZloaLUmcqSC6TqA,PA,40.0214571,-75.318797,3.5,92,2
yT5slfg8C1WijE0FiUiebg,NJ,40.2478523645,-74.7677541977,2.5,14,0
dsfRniRgfbDjC8os848B6A,FL,27.9318624,-82.4827004,4.5,2924,3
qJcmu67ZEQ4bd1m9Kh_T1w,DE,39.7387965,-75.608646,3.5,109,1
ww3YJXu5c18aGZXWmm00qg,LA,29.9598673,-90.0629027,4.5,2756,0
oWtBhwCbdMC5DS2SV5QcWA,AB,53.538419,-113.6396219,4.0,9,5
CLbXDjn73oRPGHJYXEH0yQ,TN,35.9168374,-86.835983,1.5,5,0
RzRc0HDJVFSDsem_dp_mjA,AB,53.5168655,-113.4980914,2.5,61,0
oJf3IZloLf_PDeEeZW5nDg,NJ,39.8494884,-74.9775719,4.0,45,5
p3-FsWgkrRlT18Mw5Z1tHg,FL,27.8382481,-82.7282048,4.5,523,0
OvEH3jzoSeVv5DxcmP65fg,NJ,40.1932062,-74.718138,2.5,11,0
exU2fOCg0neg-1Y6d7X71Q,ID,43.599882,-116.193852,4.0,81,0
SURg4L-_Wp7LQkPk17ZgoA,PA,39.9519739402,-75.1680094391,3.0,52,0
JlQBjL61H_AxxFRLEHLrLQ,IN,39.937698,-86.236037,4.5,24,3
nfa_qLZeaDKI80h3TS0wcg,PA,40.0077877,-75.2904644,4.5,138,2
EV2vO0cs_zQE5bkcfEi0qA,TN,36.132182,-86.7958059,3.5,209,1
iQ4X94AQ9-Mj-ZiGwvEhdw,PA,40.1309786556,-75.5480707,2.5,5,1
G5jc1s3Nyp8vPIZ6D0cu1w,PA,40.1401265,-75.1234566,2.0,113,5
SlEXgM2agNggFGzF7Sp87Q,FL,27.9365805,-82.2433315,3.5,31,2
w4_14pVOLW2Tdm9LTczORg,PA,40.158386,-75.14291,3.0,91,5
CczaLGn5dIbkiZ66tlz5-Q,PA,39.9707728,-75.2142558,3.5,31,0
mDhW9uf6KNm9M_dwdxKdjg,ID,43.5964395,-116.4287965,3.5,7,1
K0Iu41wf32UBaow2g8iiaQ,LA,29.9601958,-90.0593685,4.5,37,0
oNj7x0P4BywJBnekNjt3UA,TN,36.0474048,-86.7151301,3.5,65,3
EmBa8UWYRwM_3hagkqwtIg,AZ,32.17771,-110.7386,4.0,504,5
tAHd3Neutuu-YJSxf0IYoA,IN,39.8394376,-86.04718,4.5,12,4
AYYNXdF0GkzxIQ7cX9nNvw,LA,30.0022731,-90.0419513,4.0,42,0
-VTvQDLzXrlntLdo-uLqwg,FL,28.0322529,-82.3968378,4.5,13,3
R9gMZWo9WgKjSBB22Lc1nA,FL,28.0305402,-82.7185282,3.5,12,5
JDIhiL7qjOoXdysO7xxvmg,PA,39.9791705,-75.1252922,3.0,63,0
fBOoOWHRWPXIrMvVVkZqMg,PA,40.076318,-75.206295,4.0,250,0
IppdfayfahhTBhCt3RID3Q,AB,53.5549478,-113.4719284,4.5,45,0
pT9Zvlj2OnprVu6RoPys9g,AZ,32.3386857,-110.9766263,4.5,15,4
ZswHHBmGyk2FmmSiRf6GHw,AZ,32.3539515,-111.0920894,3.5,7,4
b5hxsRw76UUXcotxlCipuQ,CA,34.421762,-119.6413283,3.5,353,5
tVJCBzthLTqe7FlFv6WLAA,AB,53.5557124,-113.493526,3.5,7,0
6JHO6E6brnJOPK5476QY6A,NJ,39.90542871,-74.97215267,2.5,217,5
Io5Mvd_1bSjZpa-dyjOZbg,PA,39.875504,-75.238125,2.5,82,0
jTbOziVO4fGAPCUII5OgYg,PA,40.0830673865,-75.2322988672,4.0,25,0
CP0ozlSic2l34x8Ovz4cYg,NJ,39.7896445,-74.9263803,2.0,7,5
cFvqi9_TzF0BXivKCA1SuA,AB,53.6224972,-113.6060494,4.0,28,2
H061rGK0tKh5H_T104vz1A,NJ,39.745307,-74.992863,3.5,76,1
qQrNp9Q_-1GC1eRGv-HZLg,IL,38.4459071,-90.2195384,4.5,48,2
KiwskluQ7tMqZqvuf872vg,FL,28.0770285382,-82.5075810644,4.0,572,3
oSr0I7gJwADuiLKKvqLC_w,MO,38.658781,-90.298734,2.5,17,0
-TOH0kmSwfAbPckNx0BBgw,IN,39.738805,-86.1024392,3.5,5,5
X_8cpc1p7R6KhFFKt3OkTA,MO,38.7019517,-90.2927998,2.5,6,4
MWD2LFCQ-f4zezkM7fpsSQ,IN,39.7086941418,-86.1432909067,2.5,6,2
PVMFX-X4t_vDAR511R8qFQ,LA,29.96934817,-90.0522105396,4.5,49,0
zCglWMsODFnewijW7S5KwQ,PA,40.3226786738,-75.1300638914,1.5,30,5
aePpEsIT6LzGuNDjS5U0Ag,MO,38.6027348,-90.2072451,4.0,49,5
5LMTmQJBxP9aONuu8KhLbw,NJ,39.862328,-75.033963,2.5,15,3
-fciE0b98A43i04VIEDlgw,MO,38.702613,-90.294733,3.0,10,4
M8vKFvhRr_O31F5R9UGQWA,TN,36.1532782,-86.7960217,4.0,69,1
54FdbbctoHAjrd9HNcqIJA,NJ,39.6998718,-75.0028438,3.0,76,1
yknrZPcoy2mvZKJPiVKKZg,AZ,32.28247,-110.9789,2.0,94,2
GR7eQKhHRbVWpzRsCAMfEA,PA,39.9620486,-75.1574284,4.5,36,0
xkDYfjmcH7_b45AXWzrAOQ,IN,39.775971,-85.991325,3.5,25,4
mbFovrFL60UWpwBfv42RVg,IL,38.922394,-90.192598,4.0,20,1
FGXAeroIJtnpMPx3JQbiIA,FL,28.0759447,-82.7661794,4.5,39,5
uXxrl2LRH2mB1uw0GJF4GA,CA,34.4299179649,-119.8671773121,3.5,69,0
Eb3kC1RDlEDREgpkRG_Lzw,TN,35.956872,-86.81395499999999,2.5,7,0
FUMp1kmo3ix5BstG-OW-8Q,PA,39.9500715082,-75.1630359539,4.0,23,0
ISCDyav4DLFxt8ynaWHdIA,PA,40.1414374,-75.1665085,1.5,17,5
9ATO0Q4W5oKUplwCuCT4rg,IN,39.7733426,-86.0203156,4.0,90,4
s4k1P9FHfPUzw3dqXRp7eA,CA,34.421738,-119.70249,4.5,234,2
tCs5ieNCe5kKQoicNt_sxQ,TN,35.962272,-86.8024047,4.0,29,0
FLxLJ4DzXRgsQSUpwe5Q1g,PA,39.9142705701,-75.4248719903,4.5,5,2
fchpEk-UJf_AUz-51LEidg,NV,39.4736953571,-119.7840055121,3.0,590,0
rdC1Glqw0hfT7eEddYWsfQ,FL,28.234935,-82.349194,3.0,82,1
uLXADd5rLUi7eFFRO_5wRQ,PA,39.9473199,-75.1642969,4.5,6,0
dscwbrcvEIigDQs0laxuQQ,PA,40.0935627807,-74.9420946836,2.5,23,3
kbPT6BFoLjh6yTyVf_UKFA,FL,28.2367960092,-82.345862,2.0,83,1
5wE4m3XzAAd1gDI6g7AuQA,MO,38.6995383742,-90.3543884638,4.5,7,4
x5TYVsSHOr4F9z7MITqvKg,TN,36.36783,-86.643683,4.0,5,2
1QNGVBU2NwG1vSFUerRi7A,AZ,32.2509259,-110.9188336,2.5,25,2
y3LlrItb8nrzMYYiqQee3g,PA,40.040715,-75.015473,4.0,79,3
_J_qd4JPH4Gtetv-Ta6W_A,PA,40.0086990027,-75.701114,4.5,173,4
ppqy2ZngsnYbp9e3qXGz-w,IN,39.779684,-86.287869,4.0,300,0
smLHa_Hi6Dl_PtrxQRahSQ,IN,39.8338965,-86.2439925,3.5,32,3
3HuJFaspIb8fW2zQh7CP1A,MO,38.615823,-90.232339,3.0,14,5
WWO34S7RwBWlsjJEYuTAaw,PA,40.0985444,-74.9460166,3.0,110,3
uZYBF0YTU_iKq4_L_PDtMQ,CA,34.4230232,-119.6981912,4.0,1168,2
WQYiPwm4iHCaJhyUlcyQXQ,IL,38.8888296,-90.1868203282,2.5,20,1
XJilSa4Dl_kqDoTnsVPFUA,PA,40.207359314,-75.0998382568,3.0,77,5
FRRN15VZZ9KKBFgVnVMrrQ,LA,30.0036033694,-90.1690871695,3.5,36,2
WvJK_8yIXOeIFbfV2ugaWw,NV,39.5766898011,-119.7814112957,4.5,44,2
Vk9Rp6O18mbnjaOy2GnhhA,FL,27.8581958,-82.3273622,3.0,8,2
SO2e2f2JkcxicjdW5pZ5eg,FL,27.94236,-82.5051469,3.5,220,3
Jmlqb5UYfygtUXugrpywjg,MO,38.57453,-90.40698,4.0,123,2
elSnD7Vuxnlg5_9gTqBqmA,PA,39.9485666341,-75.157169,3.5,366,0
i_Zzv8KVkt4gimf4VOuVwQ,PA,39.8660769959,-75.3117167372,3.0,34,2
OyeB7Smu0NTc4EVHwc4wSg,FL,27.8400882,-82.7875656,3.5,43,0
SDYbtInZIV9dpf7F9EhC7w,PA,39.9372169,-75.1548003,5.0,6,0
OUmZYqNbOj-ZgVsnWH8-0g,PA,40.092044,-75.260998,5.0,50,2
JCkixcqklK-AQNYIJdFCaA,FL,27.9717408051,-82.828662917,4.0,220,5
RqZ7Un5hyIO-QkEC65rPXg,NV,39.5256271,-119.8139764,4.5,17,5
9Ue0NTSsStu85mxuv-qMtQ,AZ,32.2216029,-110.9661713,4.0,123,2
3ELkMaVsmKrokHsvJo55KA,NJ,40.249683,-74.756766,4.5,6,0
LM-GRIDsDrH9jx6-rYXIoQ,LA,29.98856,-90.05895,2.0,50,0
OJCdi3Rm8G-Vh91_3w8Kug,FL,28.2499863,-82.7183244,4.0,57,4
UCu2FrYYtlPpwPv0wtM6Ew,MO,38.7321450999,-90.3893699124,2.5,6,3
t6wBQeFXRFGqW8HhKJxBLQ,FL,28.09478,-82.77296,3.0,101,5
RXwaoArqhi_-JnZh5MH_ow,PA,39.9553252,-75.1683325,3.0,49,0
kGXt74i82kOVgfixBuBoIQ,PA,40.0035455,-75.7092086,4.0,141,4
wIz_tZ88bj4W3VlrJTiiqQ,FL,27.944244,-82.469306,4.0,848,3
BKFiIK83S7j_NNjOOAXYCw,AZ,32.2538346,-110.9442137,3.5,37,2
idbdC3hdsJLXT4eHazaAiQ,PA,40.181104,-75.451978,3.5,77,1
7rUaXU8_IgnOrOMnN7HPQQ,PA,39.9960138239,-75.234246254,2.5,133,0
cTVBo2zi0EqWN_ICqC9dNw,FL,28.0256194,-82.5743492,4.5,6,3
ZhIpinbCrf0BQKyuHaWGhw,IN,39.7647571808,-86.4004681169,4.0,177,0
qR07ux2ffJZhCVcQ1hHvzg,FL,27.7555046,-82.6380256,1.5,22,0
_dtlumMepOrZx-k1JEwgWA,LA,29.9243943,-90.1087999,4.5,144,3
dDFcdlDsBrXa_zZYBhUV9g,NJ,39.87547,-75.105686,4.5,46,3
BHZZFNH4wu5VAq_JypqjiQ,CA,34.4225616,-119.6517163,3.5,67,5
15hcLfY9J-4rdTlIkdK0fg,AB,53.537197,-113.617707,3.5,67,5
rO8NE085Kt_2_QkWtw6S7g,IN,39.6370541934,-86.0792428178,4.0,79,2
SWCzIx8TtG1rueezU8yTxg,FL,27.7914157382,-82.3431532457,4.0,40,2
kRvZUnDK3Rn7a7WvGUZ6QQ,PA,39.9310721,-75.2885210435,4.5,209,2
DrjRjaQpZJAVFFR68_xq0g,PA,40.1721993067,-74.8902412695,3.0,13,3
0SWqECZ39P2MlmeXbKnUjg,PA,39.9557404,-75.1683553,3.0,141,0
pdBNKH6kuerDT3TXsONQYg,FL,27.981185,-82.708387,2.5,66,5
w4BzWRJ3xh0uRBvfqo28RA,FL,28.218338,-82.370928,4.0,143,1
T3g6ORKRrHk0tFDv1PrVKQ,IN,39.7187733038,-86.3593881582,4.0,44,0
WdFsBoymxl3jsjHpVpAaSA,NJ,39.842978,-75.0701303,4.0,26,3
