business_id,name,state,latitude,longitude,stars,review_count,cluster
ECKM8nAroILwEcq6Y8_snQ,Zaxby's Chicken Fingers & Buffalo Wings,FL,27.983591,-82.12214,1.5,50,2
5VR7HFaGtdTPYZd7nJPd8w,Twigs Bistro and Martini Bar,ID,43.6212241625,-116.3483147314,3.5,207,2
8_fVyrBP2eyq3owR1OPg3Q,Dos Sisters,TN,36.2587698804,-86.7144202,5.0,5,2
O7l6SYxKM5Skl7i-JsRJ1g,LaTao HotPot,PA,39.9552832486,-75.1975534335,4.0,138,0
c1v7KERdB741pw7d53HGdA,Ancient Spirits & Grille,PA,39.9515662944,-75.1698796416,4.0,31,0
0G25IDvgvoqASYsqu0HbCw,Benjarong Thai,FL,28.0788436,-82.5077361,4.0,113,3
oUJaOC3Jb9C9AbLBEkhMMg,Rice Cooker,IN,39.9494203,-86.2768456,3.5,90,3
yuQFQ0T9WkSXP9yFQad3qw,Pete's Pizza,NJ,40.0541576039,-74.7265254599,4.5,57,2
WlUHHBfw_nnUA7l-ouBOWw,Papa Murphy's,NV,39.638584,-119.709403,2.5,45,2
_RPipScNmjl_aTVyDIx94A,Reme's Restaurant,IN,39.716305,-86.3537459,4.5,47,0
DPDqL_--3SgiXQ4P8U4kdA,McDonald's,AZ,32.162537,-110.989094,2.0,14,0
OG2saw-vQQSK3mr9-gCTdQ,Boston Pizza,AB,53.5987021,-113.4928155,2.5,12,3
p5hXt91Hdpau-dZlvfTJag,Zio's Tuscan Grille,NJ,39.9865863078,-75.0098360753,4.0,87,3
T8XW1h8h30xgdHjrHs-XHw,Lou-Lou’s Snoballs & Ice Cream,LA,29.9760029657,-90.1692380011,4.5,14,2
5tA64kGSrJIhRc6Ek5NeLg,Chili's Grill & Bar,TN,36.202949232,-86.693208407,3.5,18,5
mGrSduFYRcN-92M0V8njMw,Royann Diner,PA,40.3771862,-75.3179963,3.5,23,5
BBeVhrrXMBJQccoWD8_aqA,IHOP,IN,39.85492,-86.00769,2.0,59,4
VkHexf3mBy-8hu2vsSVd4g,Chiwa Bistro,DE,39.679591,-75.651851,4.0,113,2
lzaR8qKF_s5IjeUY3VQPBQ,Bella Tori At the Mansion,PA,40.1736811,-74.9187307,4.0,85,3
MeKViQKZmx6kL95MIk8cpA,Cafe Hey,FL,27.957238512,-82.4603595302,4.0,220,3
y9S7znlFxXzN0aUqvPJESA,Sichuan Hot Pot & Asian Cuisine,TN,36.0469066387,-86.7099458792,4.0,217,3
hAy_RwXZuChtpe9d4U94Dw,BEN'S Burgers,LA,29.9923779,-90.1818217,3.5,86,2
cEgsHkAnpYQbA60pIIZYKQ,The Taco and Ice Cream Joint,MO,38.59368,-90.22933,3.5,197,5
-IQsXtexaUmIfSBkhBZrKQ,Chop Steakhouse & Bar,AB,53.423937,-113.490861,4.0,74,4
n77ctBbHtuvYAQvfcZAUkw,Pennsburg Diner,PA,40.3945701,-75.5012366,3.0,49,1
8-YTq1Ulq2fvhB3mcFysHw,Panera Bread,FL,28.05653,-82.426741,3.0,86,3
pz9NQ_ItX1Vsy-vbSJuf_w,Magazine Pizza,LA,29.9412490402,-90.0703651274,3.5,551,0
9JUi2YQzzV3PfOBzvQPrMQ,Jalapenos Grill 2,NJ,39.900892,-75.075477,4.0,153,3
RUJOrl5r8peat4UZkUBMGw,Casa Mexicana Bar & Grill,FL,27.8931427002,-82.5040130615,4.0,96,3
5KS5b5-ip8znhJS_CYdzeQ,Iron Hill Brewery & Restaurant,NJ,39.9471691258,-74.973307339,4.0,384,3
sUy0wjvMfC8MitrS4uNDIQ,New China,FL,27.782096,-82.7138107,4.0,83,0
Rs5OWq7WbdtPMDHC6c5pzg,City Steaks,NJ,40.0678216,-74.8538885,4.5,43,2
Mbr7CSl0bvDo5kFvZMPv_g,MeMe's Bar & Grille,LA,29.9442988,-89.9686668,4.0,90,5
QWZuvqTYTMncVdhulUU73A,Miel Patisserie,PA,39.9497118,-75.169361,3.5,432,0
GUmO4BEWjerirhEzceXDWg,Dunkin',FL,28.1548925539,-82.488326,1.5,37,1
t6cQfzYnoJDWkYT60MENoA,Manny's Restaurant and Delicatessen,PA,40.1698633,-74.987517,4.5,59,3
4R2KR_-FybS7oegGrXjHVg,Del Frisco's Double Eagle Steakhouse,PA,39.9509564,-75.1654591,4.0,1129,0
glc2BHSUHZZPxAzw3Y_dcQ,Carl's Jr,AB,53.5409843857,-113.6164081374,3.0,44,5
vXhrovlPWEnPKCbZMcsZDA,Honey Bakery,NV,39.5268129898,-119.8294936862,4.5,236,5
M6aVJzABRTTc6qSHQgrOaw,Lucky’s 3 Star,TN,36.1399236,-86.7635359,4.5,8,1
Nr0Hiwix1JDlPVkQwJiuYw,Far East Buffet & Grill,TN,36.1796597699,-86.5170791745,2.5,31,5
AUdpVkTukfIWVA5UhfpWrw,Osteria 545,NJ,39.8282157429,-75.2531017,5.0,9,1
eoH4nxBTSu6kf-41pWDwJQ,Nutbelly Pizzeria and Deli,CA,34.398644,-119.519186,4.0,253,3
T78DNDCb78-CNDkFlM1z0g,Los Betos Mexican Food,AZ,32.25117,-111.012246,3.0,26,2
bmkzU6nQ99thgBLX4MdMJQ,Twisted Biscuit Brunch,IL,38.7883325496,-89.9802220613,3.5,49,5
FZ7ceUDTdcDKB7M0ptiTDw,Dairy Queen,AZ,31.9016947834,-110.9864189153,3.0,15,3
ZRFAWkVoql1vdI-0cO3How,Bud's Broiler,LA,29.962316,-90.168876,3.5,28,2
am5qD6LFjkV8f_4MLp8Img,Brennan’s Work and Leisure,MO,38.63617,-90.22227,4.5,10,5
t6g6Lj8WzjIXXucCl9jdTQ,T-Swirl Crêpe,PA,39.9550806,-75.1561748,4.0,401,0
7gIJZfVX4zTfDvKp5gfa0w,The Hideaway,FL,27.9786794,-82.8273734,4.5,11,5
Qap5OG-ZTZ4o9hnWBYyulw,QuikTrip,MO,38.7664726417,-90.2798312764,2.0,5,4
-y05MW4mCci-eSv2yJkzzQ,Popeyes Louisiana Kitchen,LA,30.004826,-90.036717,2.5,14,0
eGs3oDpHQA0nIB-8McEA0A,PrimoHoagies,PA,39.9160157,-75.3866047,3.0,28,2
9gdyp11ZDUVn9XB91TnA-A,Henkes Tavern,MO,38.7956009,-90.32384,4.5,11,4
k41dv3Pjnx0fHgkoyEz4Jw,McDonald's,NJ,39.8950715406,-74.9401822686,3.5,21,5
-9Kxik9BRNkft5rPcVvSsw,Buffalo Wild Wings,IL,38.577905907,-89.933815,2.0,115,3
fTgB2w1k3slhjrYYhIyx1g,Groark Boys’ BBQ,NJ,39.7476640228,-75.1052246941,5.0,7,1
g2bYK-Z3foqSnCiOPYtdsA,Wawa,PA,40.210828,-75.012079,2.5,9,3
ctVn7wMvJX8f4Z9SnOnrHw,The Bistro,CA,34.433341,-119.918381,3.5,243,0
uT33RCQUJioJnFEh1C1u7g,Main Street Cafe,IL,38.5178779,-90.0019307,4.0,82,4
p7FfPfb_kFEXSc_i3aEsCg,Great Wraps,MO,38.7421079069,-90.3620890198,2.5,20,4
qorP71PbY0aDchI4lbkTNg,Time Out Sports Bar & Grill,NJ,39.906537900000004,-75.0809626,4.0,8,3
i6I9-e_2VNc8MX8noUKHdw,Pita Jungle,AZ,32.3356236,-110.9756251,3.5,205,4
B5soWBXR01xgXzjJevCxjA,Jersey Mike's Subs,FL,27.9382799,-82.26391,3.0,24,2
RLV1yIU3Tcy4gfQCiennYg,Red House,PA,40.1066199719,-75.1619726824,2.5,76,5
B5GoAzT39RBmPXzlNbtXyw,Wendy's,FL,27.755782,-82.6371761,2.0,6,0
zD1-R_baSc5_LhFUUlDG2w,Teca Newtown Square,PA,39.9797979,-75.3972323,3.5,239,2
e42VEvA54BcgYadQ5dtykw,Theo's Neighborhood Pizza,LA,29.9207462,-90.0996024,4.0,150,3
YQD_Gm999Cthin64uLdOdA,McDonald's,PA,40.004757308,-75.1798403263,1.5,25,0
v1Uesklh8DpEufYOhTq4iA,Mar Monte Hotel - Hyatt,CA,34.4176898,-119.6685252,2.5,767,2
8iXVU-DFq1r_a3QTn24T8w,The Bao Bar,PA,39.9551734924,-75.1566696167,3.5,34,0
c9LHOEWCXbFyBLh6ytgo3w,Charlie's Crepes,NJ,39.9476079093,-75.0478182195,5.0,16,3
XeYQ5_nuBOKKuMuDNl8HEw,Sake House,FL,27.89484,-82.713773,3.0,28,0
Nc1bAWIlGgpauU6pClO-Nw,Nudy's Bridge Street Café - Phoenixville,PA,40.1307928,-75.5219833,3.0,138,1
cUmj5VccXiLQ2SzbWNWfzQ,Bagel House,NJ,39.8465078,-75.1563166,4.5,22,1
jdxE3Wba45bxuwjezz8aaw,Schnell's Restaurant & Bar,LA,29.8986067,-90.1060419,3.0,25,3
z0uEdU0l5tYRgjkrzbMWVA,The Orange Store,LA,29.9666536,-90.0626887,4.0,47,0
4J06--ty2Ydj1---IsArLw,Cantina Los Caballitos,PA,39.9288976,-75.1644726699,3.5,874,0
hDhzrtYshtmmccjWk8ZPDA,Slice of Life Pizzeria,FL,28.4359905,-82.5473068,2.5,80,4
ZrSmaI1-pKl1caU3DcuO0Q,Panda Express,PA,40.0747405,-75.1565623,2.5,23,0
BwNivkSRDx_Sf4Gx57jT9w,Ott's,NJ,39.869943,-74.811461,3.5,72,2
WIw5377vGNKdZb2dLl2zfw,Famous Sam's,AZ,32.3065716069,-111.009216332,3.5,50,4
NRl9bD37QQUmdgW8AhUwZw,Rozmaryn Restaurant,NJ,40.2374117,-74.7486229,4.5,115,0
SdkqjxVbt6Nz98lRYIcBrQ,Panda Express,NV,39.4385971,-119.7609487,2.0,148,4
mpu_IJ11lbSrYZPAIGUPow,TGI Fridays,FL,28.015275,-82.614675,3.5,95,3
HvEKE3lD6ZgtyaQRzq5d6w,Cafe 54,AZ,32.2229346,-110.970319,4.0,38,2
Vkik_t4lpk1iZvJaNlTWtw,Puerto Vallarta,IN,39.6138480136,-86.0844134014,3.5,93,2
NKHiFAO78E_ty7xpK_gVKw,The Restaurant at JNA Institute of Culinary Arts,PA,39.9351965,-75.1676847,4.0,61,0
9KPLUSHOx2vgaK7n_tYs2Q,Tung Hsing House,DE,39.6738254,-75.5871053,2.5,12,5
LB9_i89g1iUIInJ7cK9EJw,PC Restaurant,PA,39.9534989,-75.1658782,3.0,8,0
iq-ST5E57wVE2pMj_Y3UBw,Hardee's,IN,39.5649494904,-86.0919879883,2.0,8,2
O3T7fdeCQx1smsXMgTP8tg,Sonic Drive-In,TN,35.9318503,-86.8248777,2.0,26,0
jt40eBF6B9G9CC0_-9wkEg,Zom Hee Chinese Restaurant,FL,27.8400909,-82.7647742,4.0,258,0
McQZweV9DLoNzbJWksPJ6w,Pilgrim Roasters,PA,40.0226761,-75.2192502,4.5,82,0
-qEk9byAfXQvKNVK1tCitw,Ruby's Kitchen,TN,36.304945,-86.6358409,3.0,25,2
J3heme4rT778bRp5UttGlA,BRGR Kitchen & Bar,FL,27.7699127,-82.7704744,4.0,183,0
h92UZsNRbC5jwmfugnBqDg,Taziki's Mediterranean Cafe - Eagle,ID,43.686909,-116.3341,4.0,127,4
lHofLVF-Oc4Z_h5pRQD8tQ,Roundabout Pizza,FL,27.97678543,-82.82653445,4.0,24,5
UtuHQs60cgEdApzfAe4QIQ,Gyro Shack,ID,43.619751,-116.3810943798,4.0,44,1
LbinDidRsW7JyqwlSAUCxQ,The Keg Steakhouse + Bar - Sherwood Park,AB,53.56809,-113.28649,3.5,20,1
pbneeNTg8MG-fioQOBSjkA,Schnucks - Gravois,MO,38.5656355,-90.2935106,2.5,11,0
xmyyCbcUhXaiYqzejO0Sgg,Olivette Diner,MO,38.6731041206,-90.3871559758,4.0,150,0
INeL2YsGJRX-QulzFRKKXg,Monty's on the Square,LA,29.9577101,-90.0621049,4.0,323,0
gipaod1BFC1EZ4f35CLO_g,Five Guys,IN,39.6528034,-86.136252,4.0,67,2
EHA4yOCgMXGRJwLYYPJRRQ,City Barbeque,IN,39.949197,-86.351624,4.0,38,3
F6KHs4GDw_9tpuv65M6PGA,IV Deli Mart,CA,34.4129233,-119.8564014,3.5,187,0
0lasyP8ozZ49RakaCi33jg,Roma Pizza & Pasta,TN,35.9670596,-86.5036205,4.0,21,3
_370tgY88bNAMXRgN0-J5Q,Arby's,TN,36.3031816,-86.6418839,2.0,9,2
Z8B_GUddanOBwUEcAC3ofQ,El Corcel Mexican Restaurant,IN,39.750462295,-86.2157611143,4.0,35,5
LiH_a3ZxwxKACzrYbzXXQQ,Maple Glen Pizza,PA,40.1795729,-75.1818139,3.0,111,5
eTayGBgYYKHtM8coCHujZg,Mabel on the Move,IN,39.7794767,-86.1700894,4.0,8,5
X4xVN8FHX5re8jLr3trs2g,Select Pizza | Grill,NJ,39.7430916,-75.0698082,4.0,90,1
mmYktTUV_ujnw2kOdBGZZg,Pronto Uno Pizza,PA,40.0429939,-75.1038531,2.0,10,0
KblHsI7JwwCDPZYF3inOlQ,Burger King,ID,43.662468,-116.3421639,3.0,8,4
A0QbndhHwlqfY0McSy-xQA,Los Gemelos Family Restaurant,PA,40.319691,-75.327789,4.0,53,5
e5YAed0VGfePTkqWCk-3-Q,What The Pho,IN,39.886459,-86.210815,4.0,217,3
DttoNnRRQyRoKPoun0nxwg,Ozona Blue Grilling,FL,28.0587522,-82.7767829,3.5,503,5
tAGfqftHHb6M1QsYEZtFHA,Firebirds Wood Fired Grill,PA,39.8432700449,-75.5362393367,4.0,213,4
58mmFQ8vSPKMbd7J7aUJuQ,Potbelly Sandwich Shop,AZ,32.2219696629,-110.8746441588,3.5,83,1
oXv6OBcegYxmqs_PxOSE-Q,Roma pizza and donair,AB,53.5125647,-113.3272846,4.0,10,1
zh_TSrF9qJFV_f3kBWyRGg,Waffle House,MO,38.805561,-90.475688,3.0,5,3
7m-ow3qwiM-jFtZumlGOcQ,Taiga Club,FL,27.9222784,-82.3388576,3.5,25,2
RGVyb36fh2M2BTTUYxURLg,The Blind Onion Pizza & Pub,NV,39.5427073471,-119.8575133526,4.0,251,3
tsOEt8v3chHwL1rZixaf1Q,Delicious Pho,AB,53.5242605804,-113.6202059639,2.5,16,5
JqdovxCkzQgj872gX4qZxA,Hot Spot Pizza,DE,39.8278914,-75.5237803,4.5,11,4
csswkEg0FxRKnNIp3Y_VNg,Smoky Mountain Pizzeria Grill,ID,43.6197496,-116.381469,3.5,115,1
4ZvrJjfr0Tb8r4l65IP1pA,Chef Tony,AB,53.5412091432,-113.5790010542,4.0,19,5
8dzJ2uh1EQmiso8kYLYTQw,Wild Ginger on 116th Street,IN,39.9562851303,-86.0219063171,4.0,157,1
GaosMN4_oWtRhQXfHjVTfw,Wendy's,FL,27.8546019753,-82.6391522987,2.0,18,0
0pamUcfn0SXbuj79Y_tRiw,Ashley's Restaurant & Bar,PA,39.89624,-75.48263,4.0,54,4
AixPbZxJkgRyjxVqrpPAmw,Zia's on the Hill,MO,38.6159188,-90.274905,4.0,739,5
B61ZWIX1AEl76A2WEdDZMw,Lestardo's Crab House,DE,39.6642603,-75.6168534,3.5,123,5
VdNMMHEFPBx4qnAjAhiKjg,"Ciconte's Italia Pizzeria, West Deptford",NJ,39.841671,-75.1936391,3.5,96,1
YKzXvWOEZPA2eqvx3dVaAA,Oscars Taco Shop,TN,35.92918,-86.919625,4.5,52,0
Wos0hXfpHdNSMaZ_yp0ZsA,Pizza Baron - Sparks,NV,39.5778,-119.720049,3.0,63,2
302qd-5sCeBpadGzH62EOw,Olive Garden Italian Restaurant,TN,35.9654705997,-86.8109190568,3.5,31,0
LwBUbOQhi3KKzmJCD7WrDg,Honey's Homebrewed Cafe,PA,40.2449943,-75.6475843,5.0,5,1
FRVFSMoQ4OLVfN5yEd-qiw,Casa Valencia,AZ,32.1331668,-111.0058705,3.0,111,0
OODq1wgBqzIKeBiQtzltDA,House of Pizza,NJ,39.9524705,-75.0317468,4.0,23,3
W_ZVpK3GCRRmQCvPQAhj2g,Mahuffer's,FL,27.8462545,-82.842041,4.0,153,0
BROZEhRaBycfCZ4AWqS3FQ,Dick's Last Resort - Indianapolis,IN,39.7658892944,-86.1603025386,3.0,240,5
AnGMeNzwSdJHxuHdwPxanA,Little O's Soda Shop,MO,38.7818271,-90.4812599,4.5,88,3
GXJyNhIlZ0_Obeize1Oj7A,The Hadley,PA,39.9607681115,-75.1776570082,4.0,76,0
vUzjGlnicwNritnvt5MYIw,Sunny's Sandwich Shop,IN,39.9550221,-86.156654,4.5,6,1
FW7m9xNqEGyhvKZlm-KFQA,North Hills Country Club,PA,40.110821,-75.172043,4.5,5,5
pyiDqz1juWR1nJHGAeOMQw,Helfer's Pastries & Deli Cafe,MO,38.7933082,-90.3325223,4.0,31,4
mP71DEtW0lCr75eh5ZcN6Q,Chop Stop,NV,39.4209769875,-119.7572761021,4.0,65,4
u2h7GnJSAbH3TNVIk-Aszw,Shrimp & Co. Restaurant,FL,27.960464,-82.434588,4.0,280,3
Ro-ZV1n6JDkugoJLO97d6w,Panda Express,ID,43.597076,-116.390372,3.0,21,1
CKHAlSknQoKsHNFxe60H1A,Flavors Indian Cuisine,FL,28.0684590753,-82.3746470767,4.0,54,1
s7bEswkllzEcwUug3QSq7A,Jimboy's Tacos,NV,39.6148311928,-119.8476632,2.5,50,3
PrJEYGjlhaF0BSZk_Q-uPg,El Pastorcito,CA,34.4281666112,-119.7164055979,5.0,5,2
nP9ORQplu0mX3JQlm4kygA,Baja Mar Mariscos Y Cahuamanta,AZ,32.14917,-110.963687,3.5,12,0
1yEGEkkEz-hY4ZZ68fgYuA,Applebee's Grill + Bar,PA,40.129562,-75.403569,2.5,64,1
AIN2K4n1wwetGrCMiAIGFA,Tim Hortons,AB,53.4923846,-113.441858,3.0,12,4
wEIYoBIABGh2kT4wOVUyFQ,Tony Luke's Springfield Mall,PA,39.9153949,-75.352648,3.0,27,2
weEcI_e-OC7UgODWPRvavw,Paolo's Deli,NV,39.490789,-119.8057033,5.0,33,0
4o6wBoDias3_qfTrOZ-Y8g,Courigan's Irish Pub,FL,27.7708192,-82.6335305,3.5,70,0
IjQy8XtcISXvnpxgienNbQ,Ichiban,TN,36.4947191995,-86.8771864771,4.0,52,4
fItfK47cKnpb07DfpQmx-A,Nicoletti's Ristorante,MO,38.5664718121,-90.4969239386,3.5,78,2
-kfHz1kimX62QEceFkkB_g,Edomasa,CA,34.4359425,-119.72534279999999,3.5,406,4
_LyMQFlhNLiXGElj1A-KEA,Ed's Pizza House,PA,40.0307077,-75.1183491,2.5,16,0
YC0tzRnL0Y4ogmuUOZPgkA,Chicago Grill,MO,38.591529,-90.2517529,3.0,5,5
nXs1n8LOS10SpxfqEshFsQ,Sunrise Cafe,IN,39.9592482,-86.1565901,3.0,51,1
GH8Pxb6n7CDZehbydWyDcg,Dunkin',FL,28.049975,-82.780525,2.0,25,5
xVYjBVGrH1wWjfw9IJZI_g,A & H African & Jamaican Restaurant,NJ,39.8051182,-75.0180066,2.5,32,5
WQTYtmvDuxQ9ce1DOsz_4A,Skippack Golf Club,PA,40.2090690766,-75.3857612213,3.5,14,1
yoOKenFN8L3BS80iOi083A,Cafe Pizzeria,DE,39.682778,-75.5889581,4.0,15,5
ouqfnrUwbfsVMIPV4u1U2w,Ram Restaurant & Brewery,ID,43.604442399999996,-116.1926761,3.0,206,0
d35qSICZEJDIuGUIUIbkgw,Taco Bell,CA,34.435994,-119.830095,2.5,33,0
VQypuqGYepDfaJS7A-QjYg,Habit Burger Grill,NV,39.5322014,-119.815363,3.5,102,5
mKCINaHrKV3ARf0uTW9lVw,852 Hong Kong Cafe,AB,53.462815674,-113.4947484783,4.0,46,4
ECtzuDz0dMBQwFzp9EVDLg,Chadwick's Restaurant and Bar,PA,40.1273166617,-75.4248419756,3.5,98,1
qpLXjhAYATp_j_SBRUtjIw,Brightside Bakeshop,TN,36.1828547,-86.7325393,5.0,52,1
FoxtXAaL1gcwDEFJQMVC0w,Hunan Wok,PA,40.0924136,-75.2610338,2.5,21,2
df7a_aS7LwgXo3h45ABatQ,Tina's Bagel Factory,NJ,40.2087943,-74.7157373,3.0,13,0
MjMzlUN1STq73bMaYeYgwQ,The Restaurant,MO,38.737633,-90.368485,3.5,18,4
27bw3XqhfTBgdAHP01uAyw,Indian Kitchen ,PA,40.2370798,-75.5364724,3.5,6,1
8jQDG9FVTx0JtUhXCfPV5A,Señor Taco,FL,27.8395858,-82.7246405,4.5,435,0
5hyIty7KkRfVE_1gCKbUvw,Delectables Catering and Venue,AZ,32.2831349,-110.9644249,3.5,145,2
woMV1gBnJeONZtQSlM6jaA,Chimi's Fresh-Mex,MO,38.6790262,-90.5017369,3.5,54,3
vHr8qhM4CXYB3Ol_9yS6QQ,Sushi Pier,NV,39.5044132847,-119.783673119,4.0,979,0
aofPaITAzcOTuN6iW0gyOg,Edelweiss Restaurant,IN,39.6407566737,-86.1609304609,4.0,36,2
utk0M6RZXbtTYTbip40Bdw,Meskerem Ethiopian Restaurant,PA,39.9542756,-75.2115951,4.5,105,0
U_NCpKQDf3z7qSBjvv4U0Q,Cafe Desta,AZ,32.2122118,-110.9690587,4.5,291,2
n4rGwD139PEiFCcyjzS6BA,Farmhouse Restaurant,PA,39.847974,-75.78148,4.0,42,4
2exX1yArmMuEtFpgO8JYqw,Charleston's,IN,39.9045282,-86.0483062,4.0,286,1
AZphL3UZHn_F7tLY8iUw4Q,China 1,FL,27.736879,-82.430009,3.5,26,2
uotTfs2JtXxKG9hymg0ReQ,1894 Cafe,MO,38.6283822,-90.2082012,2.0,13,5
kJvvhsdGvo4r6tDK7xMQSQ,Subway,PA,40.0940922504,-75.360972,3.0,14,2
6KsJ2zN2jdgEiQidiRczxQ,Pita Plus,MO,38.6830079,-90.4788814,4.0,131,3
iyKh1--cClUMqHaM2xsuTg,Basilico Pizza,TN,36.127344,-86.710509,2.0,5,1
TOA5bZlpN4RIUbYxGe04vw,House of Thai,IN,39.611753,-86.157561,4.5,97,2
ZYiHs9ENVw6YgHgduru3Pw,Nudy's Cafe - Exton,PA,40.023439,-75.646184,3.5,78,4
zznZqH9CiAznbkV6fXyHWA,Que Pasta Nola,LA,29.9683027,-90.0999173,5.0,12,0
PiQVIJI92Z9O37jg9YMyPw,Hart's Tavern,PA,40.347996,-75.03258,2.5,162,3
8ZFC_TnP_hAsn0rgoK7KAA,Chimichangas Mexican Restaurant,MO,38.5700361,-90.2533917,3.5,211,5
QIOxYlhQQGX7B_bGvHKdXw,Panera Bread,FL,27.7899557,-82.638805,3.0,56,0
T0TlzWWItbspWbfcPqF5fw,Mojo Cookie Dough and Creamery,TN,36.1410253,-86.6711817,3.0,33,5
vKCIQCvbWV9_NXpQI0iejA,FresCafe Food Company,PA,40.347528,-75.029613,4.5,40,3
ur-WI1EGbaI7zScdXSod4w,The Goat - Sobro,TN,36.153853,-86.7709,4.5,94,1
Se0aemous5zjidvdT1ALzw,Brasa Churrasqueria,LA,29.9854221,-90.1461163,4.0,106,2
z7px9R_YcgrpYejaRBSu-A,Canyon Grill,AB,53.5980221,-113.4926401,2.5,17,3
0Ji6OV6UKSOeF1ylu_ukgw,Chez Marilyn,IL,38.8909771,-90.1874219,3.5,29,1
0tiTIv9fHyrtLtOSkPLAwQ,Five Guys,TN,36.179878,-86.5180686,4.0,37,5
GAhzoZq315gjxCUeVNQTGA,Best Cake Kosher Bakery,PA,39.9793747,-75.2689266,3.5,13,2
HtZNs__4SSJGnK-E6jFLvg,Chicago's Pizza,IN,39.6977444714,-86.3695489865,3.5,49,0
kgIq_2GVxvElfRLJwYZejw,Burger King,AZ,32.228873436,-110.9833972156,2.0,15,2
k66N-4OusE74AAbUR9L1Tg,Juniper,ID,43.616907953,-116.2024948411,4.0,411,0
peg-QfuNihvtk4P1jpuMCQ,Old Nelson Food Company,PA,39.9509674,-75.1614916,3.5,33,0
B0Vbec9zFG6J-NbnUgaItA,Muldoon's of Carmel,IN,39.978258,-86.128673,3.5,169,1
1I-BFEcjjrf5JqmKz4jAmA,Tijuana Flats,FL,27.8941205,-82.2501175,4.0,39,2
_4VXaJvHXEqN-eOPfh3H7A,Vivo Ristorante,AB,53.4375136,-113.603298,3.0,7,5
C6TOKXcuVrXX-jYQ7fXmTg,Dairy Queen Grill & Chill,AB,53.453594998,-113.5631693193,2.0,5,5
Jd_7eNMnM757bihia5ZTDw,Philly Pretzel Factory,NJ,39.9146866039,-74.9257986841,3.5,10,5
gbd0TWFMHhTyabgPC8eoeQ,Dunkin',PA,39.9094248,-75.2731304,2.0,12,2
aw_tff5GMDquyCvvl7pVlg,Asian Express Cafe,IN,39.9368444,-86.1622161,5.0,12,1
npJ1vyfzhaYdLghTaV8-rQ,Chipotle Mexican Grill,NJ,39.946040932,-74.9586441712,1.5,16,3
E0PQ4AV8cos828VUWvkbbg,City Pizza of 16th St,PA,39.917108,-75.1748417,3.0,40,0
chHeUcGN6mSDzRvoSwtFxA,Mi Casa Restaurant,FL,27.7905262469,-82.3393629013,3.0,303,2
BsLOiiAth3aj1Ymt1XxQ_g,Lakeview,LA,30.0044640084,-90.1080993935,3.0,5,2
Ar785lLkUqgeALhZ-JzmwQ,MOD Pizza,NJ,39.890664,-74.923747,4.5,140,5
59j7DxoQ304a3NV-u2rieg,Burger King,TN,35.9371614,-86.52904,1.5,32,3
6_LnAQQ0-mml8YgpfRjGuA,Saad's Halal Restaurant,PA,39.9549627,-75.2118511,4.5,702,0
MR981oFZYQH98V73pGCR2Q,Ohio Pizza Parlor,FL,27.7705463,-82.7387706,4.5,11,0
ta8tixXzHXFogPiYlB2a5A,Robert's Restaurant,AZ,32.2510774,-110.9223728,4.5,222,2
6GiVA2gisWokFVztPgpDtA,Main Event Wesley Chapel,FL,28.1929782,-82.3884514,3.0,60,1
8Wi6ExrCwlUtnhXk7at95A,Santa Fe Cattle Company,TN,36.2255624,-86.6962346,3.5,239,5
OazW8HaMRQjo2bDEwl-WiQ,McDonald's,FL,28.2010671,-82.7404559,2.0,22,4
tBvW2eH5DIwSRci4LRAezg,Corner Bakery,PA,40.0038621,-75.222084,3.0,119,0
beUv_7IFvQoG7ZZNWKdLBw,Earth Origins Market,FL,27.7713885,-82.7294036,3.5,77,0
fnCQxWYBAjxrxhkPX2MVzA,IKEA,AB,53.44362177,-113.48926637,3.5,102,4
PtgpBXbgBiBwEbaGHqjY3A,Buffalo Wild Wings,AZ,32.2852739,-110.9788384,2.5,207,2
HcXEt2bop-wGqb8gVIkxag,Apple Spice,TN,36.0916912,-86.749573,4.5,7,1
D7oYy4YuN7Nwqp2dX0Wh_w,Good Foods To Go,NJ,39.9239335,-74.9483225,4.5,19,5
cNslGovNYpSLywT5P03Vsw,Time Out Sports Bar,FL,27.8554052,-82.828508,3.5,48,0
RIN3ZEQmbqXh8ZYQ4efDTw,Good Vibes Juice,FL,27.9324726,-82.7868445,4.5,45,5
uoQdQjVL9wNKd3cJZO33Hw,Nico’s Restaurant and lounge,TN,36.0705391583,-86.7114338109,5.0,5,3
cF29zGZp1thuOsBIQnDEhw,Dookys Chase's,LA,29.984332,-90.255001,2.0,56,1
xDzeTzRvWTrLUfLWWvtJcw,Pilot Travel Center,NJ,39.6812937,-75.4793266,3.0,10,4
VMRuh0kasOiGAkZ98EFdlA,Carne Mare,TN,36.1535427,-86.785381,4.5,20,1
3LjTCooJ8DmJ0yjFwLg58g,Attila The HUNgry,AB,53.5215728354,-113.4972441,4.0,10,0
sD9zUCaFlGWJx_n70q4JTQ,Bravo Pizza of Pughtown,PA,40.1691243,-75.6654782,2.5,10,1
981Xj6Sey1CjyP6WQ70lzg,Waterfront Gourmet Cafe & Deli,PA,39.9505446,-75.1393768,4.0,34,0
zZrDoiQIUmiVkifJx0h_KA,Old Town Coffee Downtown,CA,34.423056315,-119.7045147385,4.5,8,2
